,NAME,z_use,X_WORLD,Y_WORLD,SNR,FROM,epoch,f435w-f606w,f435w-f814w,f814w-f606w,mag_F814W,xc,yc,ns,rs,q,phi,psi11,psi12,psi22,psi111,psi112,psi122,psi222,err_xc,err_yc,err_ns,err_rs,err_q,err_phi,err_psi11,err_psi12,err_psi22,err_psi111,err_psi112,err_psi122,err_psi222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,a_pix,G1_fit,G2_fit,f1,f2,g1,g2,F,F_pix,G,stamp-size,X_IMAGE,Y_IMAGE,xs,ys,overlap_flag
82,abell2744_295,0.332,3.476827252,-30.40848441,41.32264511,f606w_w_f814w,1,2.0568,1.9513,0.1055,24.65093975,-1.823665152,-1.565565121,1.240817624,3.456465766,1,1.313280936,0,0,0,-0.004888347,0.002691286,-0.004781829,-0.005338669,0.035385051,0.038617999,0.01022387,0.028757477,0,0.192549927,0,0,0,0.002382554,0.001161493,0.001123887,0.00233619,0.319003325,-0.004835088,-0.001323692,0.373907685,-119.8600745,56.21484845,-3.965372969,-45.61478611,-0.003036041,0.000255693,0,0,0.000297847,0.000353845,0.347243939,-1.877425415,12.46358951,0.004728569,0.006706263,-0.161169603,-0.044123055,0.157618977,0.223542101,0.167100224,0.005013007,0.273522966,76,4173.380985,1789.880055,125.2014296,53.69640164,0
84,abell2744_315,0.9836,3.460718294,-30.40799057,37.73972918,f814w_w_f814w,1,1.0463,1.3212,-0.2749,26.05927335,-2.630243212,-0.457610234,0.466548735,3.988453617,2.367728926,-0.960751758,0,0,0,0.033787792,0.013535731,0.01048625,-0.032796041,0.075183866,0.084606197,0.017946633,0.06979701,0.082607454,0.020217481,0,0,0,0.007128264,0.000433051,0.002848385,0.002724877,0.289988324,0.022137021,-0.009630155,0.248553102,-4.326295809,1.625470207,27.48673997,-30.52806907,0.005864916,0.001193937,0,0,0.000296777,0.000349822,0.331031951,-1.889067664,8.285103398,0.00116452,0.036701617,0.737900704,-0.321005175,0.038817341,1.223387226,0.804699802,0.024140994,1.224002897,57,5840.524108,1849.091097,175.2157232,55.47273291,0
85,abell2744_318,0.3313,3.477305489,-30.4080687,21.97798857,f814w_w_f814w,1,1.9096,1.8989,0.0107,26.6253595,-1.817232249,-1.660325577,0.778563138,3.502282646,1.445368874,1.339030876,0,0,0,0.00468555,-0.003397674,0.002064903,-0.012959376,0.143499587,0.189215581,0.027516372,0.100561579,0.067218967,0.059133439,0,0,0,0.013235544,0.007648534,0.006342928,0.010324506,0.22794804,0.003375226,-0.008178525,0.204821533,29.89993078,-17.49780741,-1.667274981,-26.93511157,0.021376781,-0.008157182,0,0,0.000252613,0.000342046,0.616353618,-1.618317847,6.827384438,-0.000754579,0.001383177,0.112507548,-0.272617493,-0.025152636,0.046105898,0.294920745,0.008847622,0.052520557,46,4123.886242,1839.763064,123.7165872,55.19289193,0
86,abell2744_321,0.3737,3.482803062,-30.40786752,27.0065651,f814w_w_f814w,1,2.1545,2.3685,-0.214,25.98418097,-1.725631567,-0.893142933,1.579804393,1.615488718,2.872670895,-1.545092426,0,0,0,-0.002347843,0.005222961,-0.001444274,-0.014101348,0.11377746,0.116310372,0.035854202,0.061343703,0.124343308,0.016512563,0,0,0,0.007456584,0.002179793,0.001584857,0.004424851,0.334179474,-0.001896058,-0.004439194,0.452423908,-1.012571152,9.373154672,-163.6238276,-611.6203391,-0.000852378,-0.005116873,0,0,0.000341769,0.000360727,0.109086708,-1.985962118,15.08079693,0.00099249,0.014885116,-0.063201949,-0.147973118,0.033082993,0.496170539,0.160905345,0.00482716,0.497272247,76,3554.931329,1863.86525,106.6479399,55.9159575,0
90,abell2744_341,1.1751,3.473097725,-30.40743455,24.0076027,f814w_w_f814w,1,0.951,1.0791,-0.1281,26.69107572,-1.830381907,-2.046100777,1.461480316,0.749032219,2.106279429,1.208755737,0,0,0,0.02809238,-0.0022863,-0.012579917,-0.03260466,0.073193464,0.128781639,0.039156947,0.032134819,0.120113935,0.032851664,0,0,0,0.017928724,0.010651391,0.008235483,0.008710066,0.271919395,0.007756231,-0.01744548,0.203309888,10.02360606,-7.401819959,-9.431678961,-45.95643774,0.005018569,-0.012134022,0,0,0.000226225,0.000333836,0.798688347,-1.360667527,6.77699626,0.032916066,0.01287288,0.258541036,-0.581515998,1.097202195,0.429095994,0.6363995,0.019091985,1.178123945,43,4559.355616,1915.87229,136.7806685,57.47616871,0
91,abell2744_356,0.8747,3.483929839,-30.40698134,27.29651804,f606w_w_f814w,1,0.9296,0.7719,0.1577,26.30517204,-1.10283277,-2.56462425,0.86801503,2.369813359,1.347099751,-1.187403419,0,0,0,-0.024174234,-0.001974563,-0.029906406,0.020702159,0.061187538,0.069576744,0.018346252,0.042679963,0.039226612,0.044636781,0,0,0,0.008634209,0.003967949,0.004574874,0.006565403,0.466288893,-0.02704032,0.009363798,0.175982462,0.347548167,0.047911066,-18.78296607,-15.27070201,-0.011678381,-0.011776026,0,0,0.000280652,0.000354106,0.470210272,-1.77673994,5.866082054,0.032772492,-0.013312924,-0.901343999,0.312126614,1.092416401,-0.443764121,0.953857446,0.028615723,1.179109914,39,3438.309993,1970.194338,103.1492998,59.10583014,0
98,abell2744_379,0.3431,3.464399659,-30.40613611,28.43726206,f814w_w_f814w,1,2.491,2.8796,-0.3886,25.74360703,-1.561741229,-1.411624718,1.075388144,2.993057086,1.741094861,-0.86668355,0,0,0,-0.003046275,0.001328899,0.002871721,-0.005891056,0.124079062,0.134281068,0.023005591,0.069858794,0.058004818,0.030030819,0,0,0,0.005266116,0.004025346,0.003651247,0.004932663,0.230406831,-8.73E-05,-0.002281079,0.294681843,-17.67432214,24.88534383,12.81569114,-46.64355574,0.001491171,-0.000457667,0,0,0.000268257,0.000344672,0.5072752,-1.741188162,9.822728102,-0.005830719,0.004938876,-0.002909233,-0.076035958,-0.194357294,0.164629211,0.076091593,0.002282748,0.254710688,61,5459.552504,2071.657589,163.7865751,62.14972767,0
99,abell2744_385,0.4216,3.459185139,-30.40583853,51.49354815,f814w_w_f814w,1,2.1267,2.3508,-0.2241,24.69736495,-0.395399232,-0.466492796,1.021645486,5.934252827,1.7826371,0.295601302,0,0,0,-0.008502784,0.001751729,0.005168768,-0.014424644,0.220391499,0.01499957,0.011412837,0.066297407,0.031399705,0.013887967,0,0,0,0.001885842,0.00144179,0.00247645,0.001390276,0.248776007,-0.001667008,-0.006336457,0.544193937,-537.2531783,101.1741565,413.6082712,-115.1414007,0.000449566,-0.001873001,0,0,0.000320604,0.000353302,0.195184014,-1.960599137,18.13979788,-0.012004544,0.009839916,-0.05556693,-0.211215243,-0.400151475,0.327997209,0.218402295,0.006552069,0.517400592,106,5999.227345,2107.316675,179.9768204,63.21950026,0
100,abell2744_386,4.1369,3.468441936,-30.40602671,34.72549729,f814w_w_f814w,1,72.6237,72.7296,-0.1059,26.0994979,-1.436262769,-1.606196465,0.772353107,3.433663293,1.474648418,0.449440588,0,0,0,0.022556815,0.025651925,-0.006848454,-0.028359318,0.122040496,0.099363672,0.019292503,0.066015014,0.048277486,0.039019725,0,0,0,0.004497634,0.003935972,0.00505936,0.008282608,0.448359358,0.00785418,-0.001353697,0.236548471,4.370619881,23.7925045,-8.482845671,-1.95793217,-0.011599355,0.011098229,0,0,0.000276845,0.000351311,0.482255475,-1.764721203,7.884949047,0.021551088,0.052657547,0.261806012,-0.045123222,0.718369615,1.755251563,0.265666131,0.007969984,1.896566095,48,5041.202816,2084.806754,151.2360845,62.54420262,0
101,abell2744_389,3.6723,3.482493237,-30.40572343,57.20812808,f606w_w_f814w,1,3.0214,3.095,-0.0736,24.86713096,-1.377138962,-1.371504891,2.29718824,0.151900706,1.492040935,-1.651423663,0,0,0,-0.017216979,0.020509105,-0.013635406,-0.040118876,0.009085652,0.013091757,0.012335852,0.002664949,0.017511121,0.013139021,0,0,0,0.002727082,0.001993714,0.001265471,0.000912277,1.128274367,-0.015426192,-0.009804886,0.232557651,-64.87286024,12.35670753,-27.31051404,-36.40515792,-0.010215539,-0.003648472,0,0,0.000327161,0.000360171,0.193959442,-1.959516619,7.751921701,0.011844619,0.050823096,-0.514206412,-0.326829517,0.394820648,1.694103208,0.609282994,0.01827849,1.739502522,48,3586.976979,2121.157044,107.6093094,63.63471131,0
102,abell2744_396,1.1535,3.485441914,-30.40577162,22.2852379,f606w_w_f814w,1,0.8684,0.6467,0.2217,26.60071952,-2.359626648,-2.014220874,1.007799983,1.44660291,2.253157189,1.468970982,0,0,0,0.068062764,-0.000501922,-0.024935444,0.006086878,0.063924773,0.105142046,0.027124916,0.034986983,0.105084381,0.021821181,0,0,0,0.018574458,0.00664429,0.0052175,0.006627663,0.356655815,0.02156366,0.002792478,0.179204558,30.44441176,5.210537481,-24.34086376,-45.32573497,-0.003727702,-0.03212305,0,0,0.000317768,0.00035872,0.244315469,-1.937715321,5.973485274,0.071434547,-0.003796322,0.718788666,0.093082594,2.381151572,-0.126544053,0.72479067,0.02174372,2.384511734,39,3281.806664,2115.34235,98.45419991,63.46027051,0
104,abell2744_400,0.9458,3.484076015,-30.40569021,33.65668888,f606w_w_f814w,1,0.9439,0.9977,-0.0538,25.74940926,-1.884743204,-2.396146611,0.897489667,1.937486052,1.455854507,-1.427523976,0,0,0,-0.010459438,0.019014233,0.014548596,0.019288576,0.034644737,0.041734456,0.011012523,0.021581491,0.026607715,0.024743113,0,0,0,0.007400036,0.003866696,0.003218458,0.004495604,0.374510532,0.002044579,0.019151405,0.15824708,-3.346461705,2.992868606,4.211160511,13.71917415,0.00027938,0.008935491,0,0,0.000270878,0.000350545,0.522461526,-1.724775762,5.274902655,-0.027052614,0.018877061,0.068152635,0.638380152,-0.901753792,0.629235371,0.642007788,0.019260234,1.099589493,37,3423.168318,2125.127576,102.6950495,63.75382727,0
105,abell2744_402,0.4973,3.465718854,-30.40485768,77.769461,f606w_w_f814w,1,2.9094,3.3604,-0.451,23.50547967,-1.427339986,-1.821814978,1.455502812,1.842748912,1.563512547,-1.50377588,0,0,0,-0.001063805,0.001871186,-0.000186887,0.00159522,0.00588198,0.005595324,0.00283573,0.006381663,0.007210106,0.005746454,0,0,0,0.004558252,0.000936567,0.003917583,0.000920228,0.389353316,-0.000625346,0.001733203,0.426395025,-12.53069552,-10.14987207,-7.917070816,-28.70003872,-0.000305557,-0.000305062,0,0,0.000334441,0.000355189,0.12124306,-1.983700364,14.21316749,-0.000251572,0.002009168,-0.02084487,0.057773434,-0.00838574,0.06697228,0.061418875,0.001842566,0.067495236,88,5323.035627,2225.076629,159.6910688,66.75229887,0
108,abell2744_414,2.2577,3.455977406,-30.40489489,111.9615863,f814w_w_f814w,1,1.5146,1.3704,0.1442,23.70856903,-2.010126466,-2.47576625,0.95119384,5.397809072,1.164022324,0.30072637,0,0,0,-0.004441753,0.001414478,-0.008458978,0.000858858,0.009907359,0.014935985,0.00437791,0.025673005,0.00769993,0.019685586,0,0,0,0.00074641,0.000675345,0.000461742,0.000670548,1.701592516,-0.006450366,0.001136668,0.384406642,-239.5668731,-144.6624499,-167.2328594,-119.1910981,-0.006587267,-0.003357525,0,0,0.000336887,0.000354063,0.100251572,-1.988426312,12.81355474,0.010467591,0.001692288,-0.21501219,0.037888939,0.348919703,0.056409596,0.218325018,0.006549751,0.35345014,83,6331.226856,2220.510879,189.9368057,66.61532636,0
111,abell2744_427,2.7727,3.467460354,-30.40490874,42.00812102,f606w_w_f814w,1,1.5714,1.3285,0.2429,25.75002867,-0.763705269,-2.13670203,0.929470178,2.640406321,1.197853688,1.341141917,0,0,0,-0.028411951,-0.004935939,-0.027949583,0.020712435,0.042119561,0.045321796,0.012615075,0.033775416,0.023719308,0.058921206,0,0,0,0.004149787,0.00239067,0.002445417,0.003771567,0.685736796,-0.028180767,0.007888248,0.202265391,18.39774024,-5.016475587,-22.13058448,13.09537809,0.003399894,0.003836042,0,0,0.00028816,0.000351401,0.40026946,-1.838073701,6.742179713,0.027718399,-0.017760126,-0.939358913,0.262941589,0.923946642,-0.592004212,0.975465759,0.029263973,1.09733604,46,5142.798519,2218.957747,154.2839556,66.56873241,0
114,abell2744_439,2.1068,3.471701282,-30.40463556,76.18274057,f606w_w_f814w,1,0.9174,0.4029,0.5145,24.94302209,-3.596036806,-2.913004012,1.815326381,0.479955909,1.994492046,0.663132256,0,0,0,0.022076242,-0.008323566,0.003968905,0.04254811,0.02200614,0.019555798,0.009685504,0.005134093,0.021999427,0.008232789,0,0,0,0.001336304,0.001389717,0.001087025,0.000222425,0.72299953,0.013022573,0.017112272,0.341096304,111.8444471,-14.2907913,153.9951305,87.42899122,0.020050311,-0.003285161,1,0,0.000482163,0.000332558,-0.759064185,-1.421510071,11.36987682,0.005084764,-0.033759404,0.434085774,0.570409052,0.169492123,-1.125313481,0.716796307,0.021503889,1.138006156,57,4703.88427,2251.749308,141.1165281,67.55247925,0
118,abell2744_459,2.6201,3.479712605,-30.40429676,44.8857382,f606w_w_f814w,1,1.1678,0.672,0.4958,25.63118694,-1.78991283,-1.054505331,1.001681116,2.503476129,1.178599243,1.52346929,0,0,0,0.031157944,-0.016271706,-0.00722628,-0.011737752,0.050346155,0.061030741,0.014718067,0.040043482,0.028940944,0.071310069,0,0,0,0.00480216,0.003474615,0.003460141,0.005105617,0.307103877,0.011965832,-0.014004729,0.194014997,24.41446723,-16.12028496,-8.531437703,32.78592165,0.009025257,0.003072411,0,0,0.000286748,0.000352344,0.415676589,-1.825672063,6.467166573,0.026418392,-0.018538683,0.398861061,-0.466824292,0.880613066,-0.617956091,0.614015525,0.018420466,1.075801609,45,3874.747902,2292.379396,116.2424371,68.77138188,0
119,abell2744_460,4.3317,3.457718899,-30.4042407,28.44074195,f814w_w_f814w,1,3.0008,3.4308,-0.43,26.06981431,-1.602064418,-1.964965814,0.849052941,3.781240897,1.377145684,1.390618889,0,0,0,-0.00607789,-0.00452793,0.008455749,0.007896688,0.121219483,0.154873374,0.022797508,0.087648925,0.050072556,0.057197832,0,0,0,0.009125288,0.005565058,0.00458188,0.005848651,0.225098229,0.00118893,0.001684379,0.24104724,-2.725006289,-1.268549408,30.84655769,-15.56227724,0.002723229,-0.003021507,0,0,0.000256111,0.000341733,0.585591554,-1.655564255,8.034908005,-0.015722569,-0.010740239,0.039630989,0.056145973,-0.524085628,-0.358007951,0.068723981,0.002061719,0.634693185,54,6151.002408,2299.037373,184.5300722,68.97112118,0
120,abell2744_464,0.9861,3.465578408,-30.40402992,56.20657125,f606w_w_f814w,1,1.0093,1.0357,-0.0264,24.74583849,-1.137721582,-0.687782662,0.874293335,3.21001827,1.823857413,0.906388254,0,0,0,-0.016419176,0.011666829,-0.011368416,-0.009037608,0.022338405,0.036780047,0.005581331,0.019005399,0.017058841,0.007294864,0,0,0,0.001480805,0.001062011,0.001110182,0.001453648,0.485784437,-0.013893796,0.00131461,0.265547456,-7.760393092,15.99409838,-25.48221558,-54.43687466,-0.003570425,-0.001623776,0,0,0.000302115,0.000351274,0.303426135,-1.906380718,8.851581854,0.008843036,0.022019047,-0.463126521,0.043820346,0.294767855,0.733968244,0.46519501,0.01395585,0.790947199,60,5337.578618,2324.406651,160.1273586,69.73219954,0
121,abell2744_466,0.9509,3.470705242,-30.40426905,21.93649739,f606w_w_f814w,1,0.9331,1.3192,-0.3861,26.08988023,-1.893389268,-2.193536251,0.942606977,1.86842849,1.288245419,0.75317546,0,0,0,0.03433525,0.023645905,-0.008574177,0.006288475,0.041617184,0.043861177,0.013274301,0.027256486,0.030615575,0.043629769,0,0,0,0.005613402,0.004872631,0.00482009,0.007598184,0.317643176,0.012880536,0.01496719,0.151390647,17.9087415,1.184491173,0.811603515,-5.895794621,0.019008255,-0.004124037,0,0,0.000293365,0.000359631,0.410995597,-1.829336935,5.046354888,0.03002889,0.03232462,0.429351208,0.49890634,1.000963013,1.077487326,0.658217286,0.019746519,1.470682118,34,4806.971182,2295.729972,144.2091355,68.87189917,0
123,abell2744_471,1.7637,3.463562612,-30.40412144,145.570054,f606w_w_f814w,1,0.8664,0.3184,0.548,24.56966806,-5.607701467,-2.380253858,1.611278304,0.592884278,2.029375139,-0.045910294,0,0,0,0.039027282,-0.005365003,0.015814538,0.036130644,0.012766981,0.00833238,0.006064254,0.003881726,0.013975422,0.005458871,0,0,0,0.000364908,0.000378319,0.000498345,0.001402442,4.013553209,0.02742091,0.01538282,0.264980373,164.9167814,-6.918504447,32.43164185,10.54603379,0.013983019,0.003286994,0,0,0.000308164,0.00035219,0.26857137,-1.926449736,8.832679086,-0.004208166,-0.026112827,0.914030323,0.512760669,-0.140272184,-0.870427566,1.048033843,0.031441015,0.881657775,58,5546.204351,2313.409594,166.3861305,69.40228781,0
125,abell2744_483,1.3546,3.465152852,-30.40406601,31.73672323,f814w_w_f814w,1,0.6425,0.4844,0.1581,26.22654672,-1.502889408,-2.622814534,0.81539231,2.890727085,1.106995534,0.126810014,0,0,0,-0.004118677,0.014923802,0.009788679,0.033649989,0.081468748,0.074359717,0.020147894,0.05763724,0.035538178,0.175783159,0,0,0,0.008223895,0.005781751,0.005504198,0.008670964,0.334095761,0.002835001,0.024286895,0.171454014,-6.007981715,-6.714274327,7.718341029,-5.113194666,0.006816548,-0.008143043,0,0,0.000245068,0.000339951,0.667107234,-1.553202891,5.71513381,-0.016742357,0.005560708,0.09450004,0.809563179,-0.558078572,0.185356927,0.815059997,0.0244518,0.58805517,41,5381.621589,2320.07347,161.4486477,69.6022041,0
126,abell2744_486,0.7812,3.490958182,-30.40396322,22.58569978,f606w_w_f814w,1,0.9704,0.5569,0.4135,25.63418335,-0.681464431,-2.623123764,0.471702096,8.385680813,1.44777891,0.218912207,0,0,0,-0.015558017,-0.002206442,0.001031599,0.021422495,0.384160759,0.243934967,0.019919895,0.182532105,0.052698331,0.04333404,0,0,0,0.006517216,0.003235069,0.003174536,0.005663696,0.382602745,-0.007263209,0.009608026,0.277645531,75.69564158,-26.04181079,-7.97526862,90.54772955,0.007429104,0.008681646,1,0,0.000557462,0.000466454,-0.272658074,-1.77254335,9.254851029,-0.009326407,-0.01402091,-0.242106964,0.320267546,-0.310880228,-0.467363668,0.401481112,0.012044433,0.561315699,70,2710.8733,2332.268839,81.32619899,69.96806518,0
128,abell2744_492,2.5218,3.473534303,-30.40357339,68.42449514,f606w_w_f814w,1,1.1327,0.7186,0.4141,24.77390514,-1.201905343,-1.036967651,1.125858312,4.378321205,1.303379901,0.00101423,0,0,0,0.003636571,0.002040291,-0.004606014,-0.009938129,0.058351015,0.04613461,0.008745924,0.041121272,0.017163124,0.02405294,0,0,0,0.001205612,0.00141948,0.000970804,0.001196659,0.694605089,-0.000484721,-0.003948919,0.393640458,88.21656505,-50.92151994,-90.03077008,12.62687712,-0.000696704,0.000854976,0,0,0.000301009,0.000352559,0.31830661,-1.896976154,13.12134862,0.008727306,0.008029501,-0.016157374,-0.131630625,0.290910207,0.267650028,0.132618559,0.003978557,0.395304042,86,4514.175968,2379.20869,135.425279,71.37626069,0
132,abell2744_526,0.3801,3.484293728,-30.40317721,23.04721141,f814w_w_f814w,1,1.7495,1.8327,-0.0832,26.40547699,-1.597095599,-1.319596842,0.628124334,6.935821268,1.669837166,1.407173184,0,0,0,-0.015334075,-0.002100461,0.00106414,-0.013177975,0.256679044,0.411551705,0.027961264,0.197727222,0.077315843,0.04321191,0,0,0,0.008510357,0.004168151,0.003505353,0.004815324,0.324498303,-0.007134967,-0.007639218,0.319091813,-6.222140475,-10.43736396,-17.92046791,-70.75038578,0.000115913,-0.00424762,0,0,0.000270125,0.000348438,0.51578467,-1.731655016,10.63639378,-0.009263247,0.003438295,-0.23783225,-0.254640601,-0.308774891,0.114609847,0.348433659,0.01045301,0.329358999,76,3400.609569,2426.683662,102.0182871,72.80050987,0
134,abell2744_540,0.3592,3.485016711,-30.40305596,20.9227587,f814w_w_f814w,1,1.6549,2.0157,-0.3608,26.44570645,-1.780529544,-1.52926289,0.865529594,3.232259743,1.161011944,-1.75657076,0,0,0,0.000905321,0.015631602,0.002336621,0.008023517,0.14067955,0.161099012,0.031234542,0.104495949,0.058452728,0.17110066,0,0,0,0.012760018,0.008728791,0.008164797,0.011780517,0.350185445,0.001620971,0.011827559,0.187112043,-7.812260066,9.293817684,-4.35190792,13.52872742,-0.004228541,0.010595207,0,0,0.000285117,0.000352458,0.428511655,-1.813779189,6.237068108,-0.00305227,0.019435645,0.054032369,0.394251979,-0.10174234,0.647854828,0.397937331,0.01193812,0.655795229,42,3325.781689,2441.225204,99.77345067,73.23675613,0
137,abell2744_552,2.1347,3.453114046,-30.40269269,56.53490777,f606w_w_f814w,1,0.9261,0.4416,0.4845,25.93617614,-1.283339048,-0.821587797,1.25450048,0.868648424,2.102328343,1.409000213,0,0,0,0.010109527,0.010494434,-0.010030814,-0.035189229,0.025711572,0.039577142,0.013196303,0.011832252,0.044074124,0.012554692,0,0,0,0.009782898,0.004105153,0.002911862,0.003431957,0.324522926,3.94E-05,-0.012347398,0.175347861,-1.761285318,1.218802039,2.089437349,-27.06640526,-0.000706802,-0.006257394,0,0,0.000311919,0.000351099,0.237913985,-1.941956183,5.84492871,0.020100984,0.033336265,0.0013119,-0.411579919,0.670032801,1.111208835,0.41158201,0.01234746,1.297585847,37,6627.619774,2484.727208,198.8285932,74.54181624,0
138,abell2744_553,0.8675,3.475640655,-30.40205189,94.20330714,f814w_w_f814w,1,2.5237,3.5843,-1.0606,24.34977977,-1.489513478,-1.542644436,0.824664127,4.955832539,2.426573227,-1.586719524,0,0,0,0.000892939,0.000350573,0.000663704,-0.001723492,0.083245273,0.021710061,0.006866362,0.043542125,0.038519526,0.004740262,0,0,0,0.0019023,0.008853309,0.001464054,0.007406045,0.389629426,0.000778321,-0.00068646,0.496333229,-37.85243736,-48.19125591,3.268730869,-327.9384702,-0.003070549,-0.001895489,0,0,0.000344599,0.000358285,0.079113463,-1.991329259,16.54444096,-0.000549086,0.001387605,0.025944036,-0.022881987,-0.018302868,0.046253513,0.034593038,0.001037791,0.049743164,96,4296.173827,2561.78272,128.8852148,76.85348159,0
