catalog,src_id,img_id,ra_deg,dec_deg,theta_x_arcsec,theta_y_arcsec,z,z_type,z_err,pos_err_arcsec,notes
Furtak2023,6477,6477.1,3.582626,-30.420004,-17.707414,-71.511746,,unknown,,,from_vizier
Furtak2023,6478,6478.1,3.582301,-30.420064,-18.717437,-71.725627,,unknown,,,from_vizier
Furtak2023,6479,6479.1,3.582495,-30.420411,-18.114281,-72.975784,,unknown,,,from_vizier
Furtak2023,6480,6480.1,3.576606,-30.419727,-36.396720,-70.516343,,unknown,,,from_vizier
Furtak2023,6481,6481.1,3.576677,-30.419730,-36.176102,-70.526480,,unknown,,,from_vizier
Furtak2023,6482,6482.1,3.644377,-30.419740,173.994156,-70.602492,,unknown,,,from_vizier
Furtak2023,6483,6483.1,3.640071,-30.419706,160.626793,-70.473071,,unknown,,,from_vizier
Furtak2023,6484,6484.1,3.593016,-30.420080,14.547524,-71.782774,,unknown,,,from_vizier
Furtak2023,6485,6485.1,3.592948,-30.419870,14.335773,-71.026787,,unknown,,,from_vizier
Furtak2023,6486,6486.1,3.583913,-30.419699,-13.711919,-70.411962,,unknown,,,from_vizier
Furtak2023,6487,6487.1,3.667440,-30.419658,245.591245,-70.350133,,unknown,,,from_vizier
Furtak2023,6488,6488.1,3.643755,-30.419756,172.061243,-70.658083,,unknown,,,from_vizier
Furtak2023,6489,6489.1,3.627524,-30.419700,121.674320,-70.437468,,unknown,,,from_vizier
Furtak2023,6490,6490.1,3.594007,-30.419739,17.622954,-70.557891,,unknown,,,from_vizier
Furtak2023,6491,6491.1,3.612188,-30.419684,74.064937,-70.366669,,unknown,,,from_vizier
Furtak2023,6492,6492.1,3.581107,-30.419679,-22.423198,-70.342899,,unknown,,,from_vizier
Furtak2023,6493,6493.1,3.622563,-30.420074,106.273826,-71.778829,,unknown,,,from_vizier
Furtak2023,6494,6494.1,3.622577,-30.419965,106.317984,-71.384758,,unknown,,,from_vizier
Furtak2023,6495,6495.1,3.622477,-30.420209,106.004826,-72.265515,,unknown,,,from_vizier
Furtak2023,6496,6496.1,3.622455,-30.420370,105.937132,-72.844054,,unknown,,,from_vizier
Furtak2023,6497,6497.1,3.622549,-30.420405,106.230314,-72.968548,,unknown,,,from_vizier
Furtak2023,6498,6498.1,3.622568,-30.419814,106.290096,-70.843385,,unknown,,,from_vizier
Furtak2023,6499,6499.1,3.622425,-30.420003,105.843516,-71.523459,,unknown,,,from_vizier
Furtak2023,6500,6500.1,3.622353,-30.420127,105.620164,-71.968084,,unknown,,,from_vizier
Furtak2023,6501,6501.1,3.622443,-30.419790,105.902627,-70.754926,,unknown,,,from_vizier
Furtak2023,6502,6502.1,3.622368,-30.420487,105.666842,-73.264332,,unknown,,,from_vizier
Furtak2023,6503,6503.1,3.622634,-30.420337,106.494884,-72.726676,,unknown,,,from_vizier
Furtak2023,6504,6504.1,3.658579,-30.419741,218.082410,-70.630148,,unknown,,,from_vizier
Furtak2023,6505,6505.1,3.637589,-30.419750,152.920442,-70.627723,,unknown,,,from_vizier
Furtak2023,6506,6506.1,3.637607,-30.419665,152.975439,-70.322778,,unknown,,,from_vizier
Furtak2023,6507,6507.1,3.635142,-30.419708,145.324360,-70.476507,,unknown,,,from_vizier
Furtak2023,6508,6508.1,3.612067,-30.419650,73.690183,-70.242215,,unknown,,,from_vizier
Furtak2023,6509,6509.1,3.595777,-30.419673,23.117568,-70.318846,,unknown,,,from_vizier
Furtak2023,6510,6510.1,3.640653,-30.419663,162.433590,-70.319280,,unknown,,,from_vizier
Furtak2023,6511,6511.1,3.620579,-30.419698,100.114640,-70.422789,,unknown,,,from_vizier
Furtak2023,6512,6512.1,3.665227,-30.419623,238.720423,-70.220527,,unknown,,,from_vizier
Furtak2023,6513,6513.1,3.657772,-30.419616,215.576688,-70.181164,,unknown,,,from_vizier
Furtak2023,6514,6514.1,3.591760,-30.419632,10.646682,-70.172991,,unknown,,,from_vizier
Furtak2023,6515,6515.1,3.627799,-30.419623,122.528789,-70.158968,,unknown,,,from_vizier
Furtak2023,6516,6516.1,3.621493,-30.419619,102.951446,-70.140956,,unknown,,,from_vizier
Furtak2023,6517,6517.1,3.621273,-30.419669,102.269162,-70.318450,,unknown,,,from_vizier
Furtak2023,6518,6518.1,3.579355,-30.419645,-27.862885,-70.218728,,unknown,,,from_vizier
Furtak2023,6519,6519.1,3.583162,-30.419596,-16.043024,-70.042556,,unknown,,,from_vizier
Furtak2023,6520,6520.1,3.646229,-30.419603,179.741948,-70.111984,,unknown,,,from_vizier
Furtak2023,6521,6521.1,3.568292,-30.419630,-62.206258,-70.170964,,unknown,,,from_vizier
Furtak2023,6522,6522.1,3.644692,-30.419634,174.971442,-70.222177,,unknown,,,from_vizier
Furtak2023,6523,6523.1,3.593435,-30.419597,15.847155,-70.044725,,unknown,,,from_vizier
Furtak2023,6524,6524.1,3.592157,-30.419576,11.879250,-69.968928,,unknown,,,from_vizier
Furtak2023,6525,6525.1,3.565551,-30.419576,-70.717038,-69.975746,,unknown,,,from_vizier
Furtak2023,6526,6526.1,3.655166,-30.419554,207.488216,-69.950300,,unknown,,,from_vizier
Furtak2023,6527,6527.1,3.622027,-30.419563,104.609362,-69.938810,,unknown,,,from_vizier
Furtak2023,6528,6528.1,3.587821,-30.419571,-1.581673,-69.952885,,unknown,,,from_vizier
Furtak2023,6529,6529.1,3.600193,-30.419556,36.829077,-69.899945,,unknown,,,from_vizier
Furtak2023,6530,6530.1,3.573594,-30.419587,-45.745323,-70.012127,,unknown,,,from_vizier
Furtak2023,6531,6531.1,3.564888,-30.421273,-72.774020,-76.086201,,unknown,,,from_vizier
Furtak2023,6532,6532.1,3.564469,-30.420944,-74.072483,-74.902539,,unknown,,,from_vizier
Furtak2023,6533,6533.1,3.564437,-30.420776,-74.173089,-74.298521,,unknown,,,from_vizier
Furtak2023,6534,6534.1,3.564415,-30.420391,-74.241207,-72.910737,,unknown,,,from_vizier
Furtak2023,6535,6535.1,3.565174,-30.420116,-71.885039,-71.920526,,unknown,,,from_vizier
Furtak2023,6536,6536.1,3.565200,-30.419878,-71.803788,-71.065927,,unknown,,,from_vizier
Furtak2023,6537,6537.1,3.565379,-30.420440,-71.249594,-73.088259,,unknown,,,from_vizier
Furtak2023,6538,6538.1,3.564535,-30.419742,-73.868237,-70.574550,,unknown,,,from_vizier
Furtak2023,6539,6539.1,3.585803,-30.419544,-7.844593,-69.855162,,unknown,,,from_vizier
Furtak2023,6540,6540.1,3.576271,-30.419533,-37.436719,-69.816466,,unknown,,,from_vizier
Furtak2023,6541,6541.1,3.632241,-30.419570,136.318562,-69.976103,,unknown,,,from_vizier
Furtak2023,6542,6542.1,3.621766,-30.419514,103.800947,-69.761904,,unknown,,,from_vizier
Furtak2023,6543,6543.1,3.582086,-30.419558,-19.385439,-69.905038,,unknown,,,from_vizier
Furtak2023,6544,6544.1,3.627535,-30.419492,121.710551,-69.687214,,unknown,,,from_vizier
Furtak2023,6545,6545.1,3.573034,-30.419550,-47.486625,-69.880983,,unknown,,,from_vizier
Furtak2023,6546,6546.1,3.652920,-30.419523,200.514254,-69.834699,,unknown,,,from_vizier
Furtak2023,6547,6547.1,3.623476,-30.419495,109.108392,-69.693779,,unknown,,,from_vizier
Furtak2023,6548,6548.1,3.582833,-30.419561,-17.064328,-69.916020,,unknown,,,from_vizier
Furtak2023,6549,6549.1,3.576213,-30.419677,-37.615284,-70.336572,,unknown,,,from_vizier
Furtak2023,6550,6550.1,3.575954,-30.419676,-38.419613,-70.333109,,unknown,,,from_vizier
Furtak2023,6551,6551.1,3.657703,-30.419507,215.362526,-69.788932,,unknown,,,from_vizier
Furtak2023,6552,6552.1,3.623406,-30.419469,108.890068,-69.601985,,unknown,,,from_vizier
Furtak2023,6553,6553.1,3.621684,-30.419477,103.545875,-69.628321,,unknown,,,from_vizier
Furtak2023,6554,6554.1,3.603512,-30.419463,47.130835,-69.564431,,unknown,,,from_vizier
Furtak2023,6555,6555.1,3.612981,-30.419454,76.528104,-69.538631,,unknown,,,from_vizier
Furtak2023,6556,6556.1,3.663792,-30.419466,234.266582,-69.650674,,unknown,,,from_vizier
Furtak2023,6557,6557.1,3.656756,-30.419430,212.424251,-69.506663,,unknown,,,from_vizier
Furtak2023,6558,6558.1,3.643037,-30.419508,169.833758,-69.765264,,unknown,,,from_vizier
Furtak2023,6559,6559.1,3.595817,-30.419446,23.243074,-69.503441,,unknown,,,from_vizier
Furtak2023,6560,6560.1,3.607685,-30.419695,60.085926,-70.401414,,unknown,,,from_vizier
Furtak2023,6561,6561.1,3.602382,-30.419558,43.623759,-69.906783,,unknown,,,from_vizier
Furtak2023,6562,6562.1,3.602429,-30.419466,43.768555,-69.576615,,unknown,,,from_vizier
Furtak2023,6563,6563.1,3.584253,-30.419493,-12.657113,-69.670190,,unknown,,,from_vizier
Furtak2023,6564,6564.1,3.640619,-30.419467,162.327506,-69.614696,,unknown,,,from_vizier
Furtak2023,6565,6565.1,3.621735,-30.419412,103.703070,-69.395508,,unknown,,,from_vizier
Furtak2023,6566,6566.1,3.592210,-30.419444,12.045683,-69.496352,,unknown,,,from_vizier
Furtak2023,6567,6567.1,3.589574,-30.419852,3.860759,-70.963037,,unknown,,,from_vizier
Furtak2023,6568,6568.1,3.590478,-30.419980,6.668109,-71.423754,,unknown,,,from_vizier
Furtak2023,6569,6569.1,3.591257,-30.420139,9.085549,-71.996173,,unknown,,,from_vizier
Furtak2023,6570,6570.1,3.583970,-30.419448,-13.536290,-69.509326,,unknown,,,from_vizier
Furtak2023,6571,6571.1,3.569854,-30.419610,-57.356747,-70.095895,,unknown,,,from_vizier
Furtak2023,6572,6572.1,3.569690,-30.419588,-57.865266,-70.015908,,unknown,,,from_vizier
Furtak2023,6573,6573.1,3.569936,-30.419470,-57.103994,-69.591813,,unknown,,,from_vizier
Furtak2023,6574,6574.1,3.563602,-30.419443,-76.766010,-69.498647,,unknown,,,from_vizier
Furtak2023,6575,6575.1,3.656195,-30.419461,210.683003,-69.617165,,unknown,,,from_vizier
Furtak2023,6576,6576.1,3.610237,-30.419415,68.007284,-69.397491,,unknown,,,from_vizier
Furtak2023,6577,6577.1,3.598906,-30.419409,32.832544,-69.369353,,unknown,,,from_vizier
Furtak2023,6578,6578.1,3.588646,-30.419442,0.981707,-69.488342,,unknown,,,from_vizier
Furtak2023,6579,6579.1,3.603959,-30.419405,48.519724,-69.358370,,unknown,,,from_vizier
Furtak2023,6580,6580.1,3.600277,-30.419379,37.087275,-69.263559,,unknown,,,from_vizier
Furtak2023,6581,6581.1,3.578686,-30.419446,-29.938590,-69.502018,,unknown,,,from_vizier
Furtak2023,6582,6582.1,3.661620,-30.419366,227.522736,-69.288734,,unknown,,,from_vizier
Furtak2023,6583,6583.1,3.630110,-30.419349,129.702931,-69.175141,,unknown,,,from_vizier
Furtak2023,6584,6584.1,3.596063,-30.419369,24.007958,-69.224725,,unknown,,,from_vizier
Furtak2023,6585,6585.1,3.565151,-30.419402,-71.957260,-69.352224,,unknown,,,from_vizier
Furtak2023,6586,6586.1,3.624309,-30.419389,111.693346,-69.315940,,unknown,,,from_vizier
Furtak2023,6587,6587.1,3.612062,-30.419355,73.673583,-69.181794,,unknown,,,from_vizier
Furtak2023,6588,6588.1,3.588710,-30.419720,1.179686,-70.487560,,unknown,,,from_vizier
Furtak2023,6589,6589.1,3.588938,-30.419665,1.886330,-70.291188,,unknown,,,from_vizier
Furtak2023,6590,6590.1,3.588922,-30.419835,1.836625,-70.902359,,unknown,,,from_vizier
Furtak2023,6591,6591.1,3.589090,-30.419784,2.360454,-70.719768,0.304076,unknown,,,from_vizier
Furtak2023,6592,6592.1,3.588316,-30.419794,-0.042448,-70.755068,,unknown,,,from_vizier
Furtak2023,6593,6593.1,3.588133,-30.419402,-0.611858,-69.342771,,unknown,,,from_vizier
Furtak2023,6594,6594.1,3.582024,-30.419350,-19.576979,-69.156137,,unknown,,,from_vizier
Furtak2023,6595,6595.1,3.661771,-30.419308,227.992320,-69.078165,,unknown,,,from_vizier
Furtak2023,6596,6596.1,3.656406,-30.419432,211.338112,-69.514706,,unknown,,,from_vizier
Furtak2023,6597,6597.1,3.656467,-30.419375,211.527792,-69.310040,,unknown,,,from_vizier
Furtak2023,6598,6598.1,3.609101,-30.419326,64.483556,-69.076288,,unknown,,,from_vizier
Furtak2023,6599,6599.1,3.600779,-30.419370,38.648064,-69.230121,,unknown,,,from_vizier
Furtak2023,6600,6600.1,3.597636,-30.419366,28.889274,-69.216243,,unknown,,,from_vizier
Furtak2023,6601,6601.1,3.597733,-30.419359,29.191437,-69.190181,,unknown,,,from_vizier
Furtak2023,6602,6602.1,3.578072,-30.419318,-31.843840,-69.042487,,unknown,,,from_vizier
Furtak2023,6603,6603.1,3.602893,-30.419356,45.210737,-69.179798,,unknown,,,from_vizier
Furtak2023,6604,6604.1,3.602783,-30.419356,44.868374,-69.181448,,unknown,,,from_vizier
Furtak2023,6605,6605.1,3.641057,-30.419301,163.687066,-69.019100,,unknown,,,from_vizier
Furtak2023,6606,6606.1,3.621780,-30.419298,103.844051,-68.985319,,unknown,,,from_vizier
Furtak2023,6607,6607.1,3.591139,-30.419391,8.720881,-69.302408,,unknown,,,from_vizier
Furtak2023,6608,6608.1,3.589600,-30.419292,3.943589,-68.945873,,unknown,,,from_vizier
Furtak2023,6609,6609.1,3.667579,-30.419293,246.024864,-69.035634,,unknown,,,from_vizier
Furtak2023,6610,6610.1,3.646484,-30.419304,180.536251,-69.037721,,unknown,,,from_vizier
Furtak2023,6611,6611.1,3.589291,-30.419575,2.984863,-69.967584,,unknown,,,from_vizier
Furtak2023,6612,6612.1,3.589122,-30.419597,2.459740,-70.045041,,unknown,,,from_vizier
Furtak2023,6613,6613.1,3.589306,-30.419716,3.028576,-70.473429,,unknown,,,from_vizier
Furtak2023,6614,6614.1,3.589478,-30.419343,3.564253,-69.129896,,unknown,,,from_vizier
Furtak2023,6615,6615.1,3.566188,-30.419546,-68.736703,-69.869773,,unknown,,,from_vizier
Furtak2023,6616,6616.1,3.566887,-30.419795,-66.569015,-70.764518,,unknown,,,from_vizier
Furtak2023,6617,6617.1,3.622548,-30.419279,106.226399,-68.915130,,unknown,,,from_vizier
Furtak2023,6618,6618.1,3.598462,-30.419284,31.454034,-68.920777,,unknown,,,from_vizier
Furtak2023,6619,6619.1,3.579515,-30.419369,-27.366702,-69.226281,,unknown,,,from_vizier
Furtak2023,6620,6620.1,3.579478,-30.419301,-27.479382,-68.979395,,unknown,,,from_vizier
Furtak2023,6621,6621.1,3.665400,-30.419385,239.259530,-69.363101,,unknown,,,from_vizier
Furtak2023,6622,6622.1,3.648689,-30.419258,187.382242,-68.874871,,unknown,,,from_vizier
Furtak2023,6623,6623.1,3.608558,-30.419374,62.797106,-69.248779,,unknown,,,from_vizier
Furtak2023,6624,6624.1,3.608607,-30.419286,62.947656,-68.930587,,unknown,,,from_vizier
Furtak2023,6625,6625.1,3.584671,-30.419330,-11.359882,-69.085211,,unknown,,,from_vizier
Furtak2023,6626,6626.1,3.595383,-30.419384,21.896150,-69.277723,,unknown,,,from_vizier
Furtak2023,6627,6627.1,3.588418,-30.419281,0.273126,-68.909394,,unknown,,,from_vizier
Furtak2023,6628,6628.1,3.659993,-30.419444,222.472278,-69.564807,,unknown,,,from_vizier
Furtak2023,6629,6629.1,3.660124,-30.419304,222.878956,-69.061257,,unknown,,,from_vizier
Furtak2023,6630,6630.1,3.599577,-30.419259,34.915661,-68.830038,,unknown,,,from_vizier
Furtak2023,6631,6631.1,3.569919,-30.419309,-57.154700,-69.013092,,unknown,,,from_vizier
Furtak2023,6632,6632.1,3.569835,-30.419258,-57.417060,-68.830065,,unknown,,,from_vizier
Furtak2023,6633,6633.1,3.658351,-30.419220,217.375537,-68.756270,,unknown,,,from_vizier
Furtak2023,6634,6634.1,3.637677,-30.419276,153.193389,-68.921667,,unknown,,,from_vizier
Furtak2023,6635,6635.1,3.608765,-30.419258,63.440600,-68.829548,,unknown,,,from_vizier
Furtak2023,6636,6636.1,3.574966,-30.419458,-41.487248,-69.547023,,unknown,,,from_vizier
Furtak2023,6637,6637.1,3.575235,-30.419330,-40.651247,-69.085035,,unknown,,,from_vizier
Furtak2023,6638,6638.1,3.574479,-30.419666,-42.999162,-70.296055,,unknown,,,from_vizier
Furtak2023,6639,6639.1,3.574434,-30.419346,-43.139860,-69.145543,,unknown,,,from_vizier
Furtak2023,6640,6640.1,3.570364,-30.419232,-55.774100,-68.736153,,unknown,,,from_vizier
Furtak2023,6641,6641.1,3.648151,-30.419244,185.710327,-68.821913,,unknown,,,from_vizier
Furtak2023,6642,6642.1,3.616011,-30.419263,85.933805,-68.851786,,unknown,,,from_vizier
Furtak2023,6643,6643.1,3.585830,-30.419214,-7.762502,-68.666350,,unknown,,,from_vizier
Furtak2023,6644,6644.1,3.571442,-30.419245,-52.428188,-68.782693,,unknown,,,from_vizier
Furtak2023,6645,6645.1,3.649353,-30.419180,189.443215,-68.594672,,unknown,,,from_vizier
Furtak2023,6646,6646.1,3.599232,-30.419205,33.843148,-68.636981,,unknown,,,from_vizier
Furtak2023,6647,6647.1,3.598234,-30.419297,30.747791,-68.966784,,unknown,,,from_vizier
Furtak2023,6648,6648.1,3.597934,-30.420559,29.815420,-73.510256,,unknown,,,from_vizier
Furtak2023,6649,6649.1,3.599168,-30.420653,33.644156,-73.849621,,unknown,,,from_vizier
Furtak2023,6650,6650.1,3.598136,-30.420355,30.442354,-72.773687,,unknown,,,from_vizier
Furtak2023,6651,6651.1,3.597336,-30.420316,27.959005,-72.635485,,unknown,,,from_vizier
Furtak2023,6652,6652.1,3.596549,-30.419809,25.515270,-70.809813,,unknown,,,from_vizier
Furtak2023,6653,6653.1,3.596985,-30.419349,26.867367,-69.154687,,unknown,,,from_vizier
Furtak2023,6654,6654.1,3.652171,-30.419187,198.189770,-68.625898,,unknown,,,from_vizier
Furtak2023,6655,6655.1,3.641127,-30.419889,163.902637,-71.134978,,unknown,,,from_vizier
Furtak2023,6656,6656.1,3.641402,-30.419269,164.759709,-68.904525,,unknown,,,from_vizier
Furtak2023,6657,6657.1,3.641665,-30.420142,165.573763,-72.047341,,unknown,,,from_vizier
Furtak2023,6658,6658.1,3.637574,-30.419172,152.876557,-68.548366,,unknown,,,from_vizier
Furtak2023,6659,6659.1,3.603386,-30.419192,46.739417,-68.590052,,unknown,,,from_vizier
Furtak2023,6660,6660.1,3.578027,-30.419182,-31.984681,-68.551956,,unknown,,,from_vizier
Furtak2023,6661,6661.1,3.571007,-30.419211,-53.778559,-68.660728,,unknown,,,from_vizier
Furtak2023,6662,6662.1,3.629020,-30.419168,126.318266,-68.521892,,unknown,,,from_vizier
Furtak2023,6663,6663.1,3.660728,-30.419692,224.754360,-70.457463,,unknown,,,from_vizier
Furtak2023,6664,6664.1,3.660717,-30.419409,224.721167,-69.439728,,unknown,,,from_vizier
Furtak2023,6665,6665.1,3.592693,-30.419183,13.544257,-68.554977,,unknown,,,from_vizier
Furtak2023,6666,6666.1,3.655143,-30.419133,207.415709,-68.437070,,unknown,,,from_vizier
Furtak2023,6667,6667.1,3.637766,-30.419144,153.472105,-68.448304,,unknown,,,from_vizier
Furtak2023,6668,6668.1,3.590399,-30.419138,6.422424,-68.392486,,unknown,,,from_vizier
Furtak2023,6669,6669.1,3.589603,-30.419154,3.951573,-68.449103,,unknown,,,from_vizier
Furtak2023,6670,6670.1,3.662316,-30.419198,229.686237,-68.682708,,unknown,,,from_vizier
Furtak2023,6671,6671.1,3.662345,-30.419121,229.774293,-68.405995,,unknown,,,from_vizier
Furtak2023,6672,6672.1,3.652297,-30.419103,198.583000,-68.323339,,unknown,,,from_vizier
Furtak2023,6673,6673.1,3.631835,-30.419144,135.058150,-68.441122,,unknown,,,from_vizier
Furtak2023,6674,6674.1,3.610991,-30.419131,70.349666,-68.375504,,unknown,,,from_vizier
Furtak2023,6675,6675.1,3.600556,-30.419174,37.953859,-68.525034,,unknown,,,from_vizier
Furtak2023,6676,6676.1,3.596270,-30.419115,24.649920,-68.309181,,unknown,,,from_vizier
Furtak2023,6677,6677.1,3.575793,-30.419184,-38.920775,-68.559532,,unknown,,,from_vizier
Furtak2023,6678,6678.1,3.655538,-30.419135,208.642697,-68.444831,,unknown,,,from_vizier
Furtak2023,6679,6679.1,3.645434,-30.419091,177.276676,-68.267918,,unknown,,,from_vizier
Furtak2023,6680,6680.1,3.627482,-30.419114,121.543635,-68.327142,,unknown,,,from_vizier
Furtak2023,6681,6681.1,3.604898,-30.419127,51.433701,-68.358361,,unknown,,,from_vizier
Furtak2023,6682,6682.1,3.594670,-30.419111,19.683003,-68.295529,,unknown,,,from_vizier
Furtak2023,6683,6683.1,3.577902,-30.419115,-32.374068,-68.311559,,unknown,,,from_vizier
Furtak2023,6684,6684.1,3.665852,-30.419097,240.663089,-68.329348,,unknown,,,from_vizier
Furtak2023,6685,6685.1,3.632615,-30.419116,137.481633,-68.339403,,unknown,,,from_vizier
Furtak2023,6686,6686.1,3.622393,-30.419231,105.745781,-68.742789,,unknown,,,from_vizier
Furtak2023,6687,6687.1,3.622418,-30.419128,105.823453,-68.374447,,unknown,,,from_vizier
Furtak2023,6688,6688.1,3.622142,-30.419361,104.967056,-69.211470,,unknown,,,from_vizier
Furtak2023,6689,6689.1,3.622233,-30.419215,105.248628,-68.684607,,unknown,,,from_vizier
Furtak2023,6690,6690.1,3.621897,-30.419476,104.207004,-69.623269,,unknown,,,from_vizier
Furtak2023,6691,6691.1,3.621944,-30.419431,104.351283,-69.461486,,unknown,,,from_vizier
Furtak2023,6692,6692.1,3.585292,-30.419118,-9.430157,-68.319262,,unknown,,,from_vizier
Furtak2023,6693,6693.1,3.585211,-30.419115,-9.682879,-68.311833,,unknown,,,from_vizier
Furtak2023,6694,6694.1,3.656642,-30.419073,212.070161,-68.221598,,unknown,,,from_vizier
Furtak2023,6695,6695.1,3.637903,-30.419101,153.897541,-68.293406,,unknown,,,from_vizier
Furtak2023,6696,6696.1,3.622978,-30.419223,107.563345,-68.715096,,unknown,,,from_vizier
Furtak2023,6697,6697.1,3.622873,-30.419189,107.236746,-68.593309,,unknown,,,from_vizier
Furtak2023,6698,6698.1,3.622717,-30.419119,106.753325,-68.340368,,unknown,,,from_vizier
Furtak2023,6699,6699.1,3.622822,-30.419431,107.079458,-69.463282,,unknown,,,from_vizier
Furtak2023,6700,6700.1,3.622790,-30.419385,106.978049,-69.300060,,unknown,,,from_vizier
Furtak2023,6701,6701.1,3.622737,-30.419283,106.815173,-68.931458,,unknown,,,from_vizier
Furtak2023,6702,6702.1,3.622931,-30.419592,107.416548,-70.043197,,unknown,,,from_vizier
Furtak2023,6703,6703.1,3.623215,-30.419352,108.296892,-69.181525,,unknown,,,from_vizier
Furtak2023,6704,6704.1,3.607994,-30.419104,61.046315,-68.275321,,unknown,,,from_vizier
Furtak2023,6705,6705.1,3.589812,-30.419274,4.601921,-68.882544,,unknown,,,from_vizier
Furtak2023,6706,6706.1,3.589764,-30.419124,4.452956,-68.342926,,unknown,,,from_vizier
Furtak2023,6707,6707.1,3.563066,-30.419117,-78.431924,-68.327331,,unknown,,,from_vizier
Furtak2023,6708,6708.1,3.624036,-30.419075,110.848482,-68.184778,,unknown,,,from_vizier
Furtak2023,6709,6709.1,3.652469,-30.419146,199.117003,-68.477221,,unknown,,,from_vizier
Furtak2023,6710,6710.1,3.564790,-30.419129,-73.079222,-68.368235,,unknown,,,from_vizier
Furtak2023,6711,6711.1,3.585676,-30.419138,-8.239982,-68.393088,,unknown,,,from_vizier
Furtak2023,6712,6712.1,3.593289,-30.419161,15.396099,-68.477443,,unknown,,,from_vizier
Furtak2023,6713,6713.1,3.593273,-30.419074,15.344109,-68.162364,,unknown,,,from_vizier
